SAMPLE_ID,A_SECTOR,SHELF,SAMPLE_DATE,AIMS_REEF_NAME,REEF_NAME,FULLREEF_ID,REPORT_YEAR,VISIT_NO,REEF_LAT,REEF_LONG,OPENORCLOSED,OPENORCLOSED_AFTER2004,MP_ZONE,NEW_ZONE_2004,SITE_NO,TRANSECT_NO,WHITESYNDROME,SEB_DISEASE,BROWNB_DISEASE,BLACKBAND,AN,U_SCAR
KF106S4,CA,O,21/11/2009,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2010,18,-16.05,145.8583333,O,C,HP,Marine National Park,3,4,0,0,0,0,0,1
KF106S5,CA,O,21/11/2009,Agincourt Reef No.1,AGINCOURT REEFS (NO 1),15099C,2010,18,-16.05,145.8583333,O,C,HP,Marine National Park,3,5,1,0,0,0,0,0
KF107S1,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,1,1,0,0,0,0,0
KF107S2,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,2,1,0,1,0,0,0
KF107S3,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,3,2,0,0,0,0,0
KF107S4,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,4,0,0,0,0,0,1
KF107S5,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,1,5,0,0,0,0,0,0
KF108S1,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,1,0,0,0,0,0,0
KF108S2,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,2,0,0,0,0,0,0
KF108S3,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,3,1,0,0,0,0,0
KF108S4,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,4,0,0,0,0,0,0
KF108S5,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,2,5,1,0,0,0,0,0
KF109S1,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,1,1,1,0,0,0,2
KF109S2,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,2,0,1,1,0,0,6
KF109S3,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,3,1,1,0,0,0,1
KF109S4,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,4,0,1,0,0,0,2
KF109S5,CA,M,23/11/2009,Hastings Reef,HASTINGS REEF,16057S,2010,18,-16.51666667,146.0166667,C,C,NP/BZ/HP,Marine National Park,3,5,0,2,0,0,0,1
KF110S1,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,1,1,0,0,0,0,0,2
KF110S2,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,1,2,0,0,0,0,0,1
KF110S3,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,1,3,0,2,0,0,0,2
KF110S4,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,1,4,0,1,0,0,0,2
KF110S5,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,1,5,1,3,0,0,0,3
KF111S1,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,2,1,0,3,0,0,0,3
KF111S2,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,2,2,0,1,0,0,0,2
KF111S3,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,2,3,0,2,0,0,0,1
KF111S4,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,2,4,0,0,0,0,0,1
KF111S5,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,2,5,0,2,0,0,0,0
KF112S1,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,3,1,0,0,0,0,0,0
KF112S2,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,3,2,0,0,0,0,0,0
KF112S3,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,3,3,1,0,0,0,0,1
KF112S4,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,3,4,0,0,0,0,0,0
KF112S5,CA,M,24/11/2009,Arlington Reef,ARLINGTON REEF,16064S,2010,18,-16.71666667,146.0666667,O,O,HP,Conservation Park,3,5,0,0,0,0,0,2
KF113S1,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,1,1,1,0,0,0,0,0
KF113S2,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,1,2,1,0,0,0,0,0
KF113S3,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,1,3,2,0,0,0,0,0
KF113S4,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,1,4,1,0,0,0,0,0
KF113S5,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,1,5,1,0,0,0,0,0
KF114S1,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,2,1,0,0,0,0,0,0
KF114S2,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,2,2,1,0,0,0,0,0
KF114S3,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,2,3,0,0,0,0,0,0
KF114S4,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,2,4,0,0,0,0,0,0
KF114S5,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,2,5,0,0,0,0,0,0
KF115S1,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,3,1,0,2,1,0,0,2
KF115S2,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,3,2,2,0,0,0,0,4
KF115S3,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,3,3,1,1,0,0,0,2
KF115S4,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,3,4,0,0,0,0,0,0
KF115S5,CA,M,26/11/2009,Thetford Reef,THETFORD REEF,16068S,2010,18,-16.80833333,146.1916667,O,O,HP/NS,Conservation Park,3,5,0,1,0,0,0,1
KF116S1,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,1,1,0,0,0,0,0,0
KF116S2,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,1,2,0,1,0,0,0,0
KF116S3,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,1,3,1,0,0,0,0,1
KF116S4,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,1,4,1,1,0,0,0,0
KF116S5,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,1,5,0,0,0,0,0,0
KF117S1,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,2,1,0,1,0,0,0,0
KF117S2,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,2,2,0,0,0,0,0,1
KF117S3,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,2,3,0,0,0,0,0,2
KF117S4,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,2,4,1,1,1,0,0,0
KF117S5,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,2,5,0,0,1,0,0,1
KF118S1,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,3,1,0,0,0,0,0,0
KF118S2,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,3,2,1,0,0,0,0,2
KF118S3,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,3,3,2,0,1,0,0,0
KF118S4,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,3,4,0,0,0,0,0,0
KF118S5,IN,M,27/11/2009,Moore Reef,MOORE REEF,16071S,2010,18,-16.86666667,146.2333333,C,C,NP/BZ/HP,Marine National Park,3,5,1,0,0,0,0,3
KF119S1,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,1,1,0,0,0,0,0,0
KF119S2,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,1,2,0,0,1,0,0,0
KF119S3,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,1,3,0,0,3,0,0,1
KF119S4,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,1,4,0,0,0,0,0,0
KF119S5,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,1,5,0,0,0,0,0,1
KF120S1,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,2,1,1,0,0,0,0,0
KF120S2,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,2,2,1,0,0,0,0,3
KF120S3,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,2,3,0,0,0,0,0,1
KF120S4,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,2,4,0,0,0,0,0,0
KF120S5,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,2,5,1,0,0,0,0,0
KF121S1,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,3,1,0,0,0,0,0,1
KF121S2,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,3,2,0,3,3,0,0,1
KF121S3,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,3,3,1,1,1,0,0,3
KF121S4,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,3,4,0,1,1,0,0,0
KF121S5,IN,O,28/11/2009,Hedley Reef,HEDLEY REEF,17014S,2010,18,-17.23333333,146.4833333,O,C,HP,Marine National Park,3,5,0,1,3,1,0,0
KF122S1,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,1,1,0,2,0,0,0,2
KF122S2,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,1,2,0,1,1,0,0,2
KF122S3,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,1,3,1,2,0,0,0,4
KF122S4,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,1,4,0,1,1,0,0,3
KF122S5,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,1,5,0,2,0,0,0,2
KF123S1,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,2,1,1,2,0,0,0,0
KF123S2,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,2,2,1,0,2,0,0,3
KF123S3,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,2,3,0,2,0,0,0,3
KF123S4,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,2,4,0,2,0,0,0,6
KF123S5,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,2,5,2,0,0,0,0,7
KF124S1,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,3,1,2,0,0,0,0,0
KF124S2,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,3,2,4,0,0,0,0,0
KF124S3,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,3,3,0,0,0,0,0,1
KF124S4,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,3,4,2,0,0,0,0,1
KF124S5,IN,M,29/11/2009,McCulloch Reef,MCCULLOCH,17016S,2010,18,-17.28333333,146.45,O,O,HP,Habitat Protection,3,5,1,0,0,0,0,1
KF125S1,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,1,1,1,0,0,0,0,2
KF125S2,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,1,2,0,0,1,0,0,2
KF125S3,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,1,3,0,0,0,0,0,1
KF125S4,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,1,4,3,0,0,0,0,0
KF125S5,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,1,5,3,0,0,0,0,0
KF126S1,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,2,1,0,0,0,0,0,0
KF126S2,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,2,2,1,2,1,0,0,0
KF126S3,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,2,3,0,1,0,0,0,1
KF126S4,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,2,4,2,2,0,0,0,2
KF126S5,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,2,5,0,0,1,0,0,2
KF127S1,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,3,1,0,1,0,0,0,3
KF127S2,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,3,2,0,0,0,0,0,2
KF127S3,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,3,3,0,0,0,0,0,2
KF127S4,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,3,4,1,0,0,0,0,0
KF127S5,IN,M,30/11/2009,Feather Reef,FEATHER REEF,17034S,2010,18,-17.53333333,146.3833333,O,C,HP/NS,Marine National Park,3,5,1,1,0,0,0,0
KG101S1,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,1,1,0,0,0,0,0
KG101S2,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,2,0,0,0,0,0,0
KG101S3,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,3,0,0,0,0,0,0
KG101S4,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,4,1,0,1,0,0,0
KG101S5,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,1,5,0,0,0,0,0,0
KG102S1,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,1,4,0,0,0,0,0
KG102S2,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,2,0,0,0,0,0,0
KG102S3,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,3,0,0,0,0,0,0
KG102S4,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,4,0,0,0,0,0,0
KG102S5,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,2,5,0,0,0,0,0,0
KG103S1,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,1,0,0,0,0,0,0
KG103S2,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,2,1,0,0,0,0,0
KG103S3,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,3,1,0,0,0,0,0
KG103S4,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,4,0,0,0,0,0,0
KG103S5,CB,O,4/01/2010,Lady Musgrave Island,LADY MUSGRAVE REEF,23082S,2010,18,-23.90833333,152.4083333,O,O,GUB/MNPB,General Use,3,5,1,0,0,0,0,0
KG104S1,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,1,10,0,2,0,0,0
KG104S2,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,2,6,0,1,0,0,0
KG104S3,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,3,3,0,0,0,0,0
KG104S4,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,4,2,0,1,0,0,0
KG104S5,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,1,5,3,0,1,0,0,3
KG105S1,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,1,0,0,1,0,0,0
KG105S2,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,2,0,0,4,0,0,3
KG105S3,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,3,0,0,1,0,0,3
KG105S4,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,4,0,0,1,0,0,3
KG105S5,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,2,5,0,0,0,0,0,1
KG106S1,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,1,6,0,0,0,0,1
KG106S2,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,2,3,0,2,0,0,1
KG106S3,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,3,3,1,3,0,0,2
KG106S4,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,4,8,0,0,0,0,0
KG106S5,CB,O,5/01/2010,Fairfax Island,FAIRFAX ISLANDS REEF,23081S,2010,18,-23.85833333,152.3666667,O,C,GUB/SC,Marine National Park,3,5,2,0,2,0,0,2
KG107S1,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,1,1,0,0,0,0,0,1
KG107S2,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,1,2,0,0,1,0,0,1
KG107S3,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,1,3,0,0,0,0,0,1
KG107S4,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,1,4,0,0,1,0,0,2
KG107S5,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,1,5,0,0,0,0,0,0
KG108S1,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,2,1,0,0,1,0,0,2
KG108S2,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,2,2,1,0,4,0,0,1
KG108S3,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,2,3,1,0,3,0,0,0
KG108S4,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,2,4,0,0,3,0,0,6
KG108S5,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,2,5,4,0,1,0,0,0
KG109S1,CB,O,6/01/2010,Hoskyn Island,HOSKYN ISLANDS REEF,23080S,2010,18,-23.80833333,152.2916667,O,C,GUB/SC,Marine National Park,3,1,0,0,0,0,0,0
