"SAMPLE_ID","AIMS_REEF_NAME","VISIT_NO","REPORT_YEAR","SITE_NO","TRANSECT_NO","A_SECTOR","SHELF","SAMPLE_DATE","REEF_NAME","FULLREEF_ID","REEF_LAT","REEF_LONG","OPENORCLOSED","OPENORCLOSED_AFTER2004","MP_ZONE","NEW_ZONE_2004","WHITESYNDROME","SEB_DISEASE","BROWNB_DISEASE","BLACKBAND","U_SCAR","AtN","OBSERVER","SEB","BrB","AN","WS","UNK","BBD","AN.check","BrB.check","BBD.check","SEB.check","WS.check","UNK.check"
"JQ124S1","Erskine Island",16,2008,3,1,"CB","O","8/12/2007","ERSKINE REEF","23068S",-23.50833333,151.775,"O","C","GUB","Marine National Park",0,1,0,0,0,0,"kj",1,0,0,0,0,0,"same","same","same","same","same","same"
"JQ124S2","Erskine Island",16,2008,3,2,"CB","O","8/12/2007","ERSKINE REEF","23068S",-23.50833333,151.775,"O","C","GUB","Marine National Park",1,0,0,0,1,0,"kj",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ124S3","Erskine Island",16,2008,3,3,"CB","O","8/12/2007","ERSKINE REEF","23068S",-23.50833333,151.775,"O","C","GUB","Marine National Park",0,1,0,0,1,0,"kj",1,0,0,0,1,0,"same","same","same","same","same","same"
"JQ124S4","Erskine Island",16,2008,3,4,"CB","O","8/12/2007","ERSKINE REEF","23068S",-23.50833333,151.775,"O","C","GUB","Marine National Park",1,0,0,0,1,0,"kj",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ124S5","Erskine Island",16,2008,3,5,"CB","O","8/12/2007","ERSKINE REEF","23068S",-23.50833333,151.775,"O","C","GUB","Marine National Park",1,0,0,0,0,0,"kj",0,0,0,1,0,0,"same","same","same","same","same","same"
"JQ125S1","Reef 21-550",16,2008,1,1,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",0,2,0,0,5,0,"MJ",2,0,0,0,5,0,"same","same","same","same","same","same"
"JQ125S2","Reef 21-550",16,2008,1,2,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",0,0,0,0,11,0,"MJ",0,0,0,0,11,0,"same","same","same","same","same","same"
"JQ125S3","Reef 21-550",16,2008,1,3,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",2,0,0,0,5,0,"MJ",0,0,0,2,5,0,"same","same","same","same","same","same"
"JQ125S4","Reef 21-550",16,2008,1,4,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",0,5,0,0,2,0,"MJ",5,0,0,0,2,0,"same","same","same","same","same","same"
"JQ125S5","Reef 21-550",16,2008,1,5,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",0,2,0,0,2,0,"MJ",2,0,0,0,2,0,"same","same","same","same","same","same"
"JQ126S1","Reef 21-550",16,2008,2,1,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",2,0,0,0,2,0,"",0,0,0,2,2,0,"same","same","same","same","same","same"
"JQ126S2","Reef 21-550",16,2008,2,2,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",3,0,0,0,2,0,"",0,0,0,3,2,0,"same","same","same","same","same","same"
"JQ126S3","Reef 21-550",16,2008,2,3,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",5,0,0,0,3,0,"",0,0,0,5,3,0,"same","same","same","same","same","same"
"JQ126S4","Reef 21-550",16,2008,2,4,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",1,0,0,0,5,0,"",0,0,0,1,5,0,"same","same","same","same","same","same"
"JQ126S5","Reef 21-550",16,2008,2,5,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",4,1,0,0,1,0,"",1,0,0,4,1,0,"same","same","same","same","same","same"
"JQ127S1","Reef 21-550",16,2008,3,1,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",3,0,0,0,1,0,"KJ",0,0,0,3,1,0,"same","same","same","same","same","same"
"JQ127S2","Reef 21-550",16,2008,3,2,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",4,0,0,0,3,0,"KJ",0,0,0,4,3,0,"same","same","same","same","same","same"
"JQ127S3","Reef 21-550",16,2008,3,3,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",4,0,0,0,0,0,"KJ",0,0,0,4,0,0,"same","same","same","same","same","same"
"JQ127S4","Reef 21-550",16,2008,3,4,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",7,0,0,0,2,0,"KJ",0,0,0,7,2,0,"same","same","same","same","same","same"
"JQ127S5","Reef 21-550",16,2008,3,5,"SW","M","10/12/2007","21550S","21550S",-21.95833333,152.3166667,"O","O","GUB","Habitat Protection",5,0,0,0,2,0,"KJ",0,0,0,5,2,0,"same","same","same","same","same","same"
"JQ128S1","Reef 22-084",16,2008,1,1,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",1,0,0,0,1,0,"MJ",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ128S2","Reef 22-084",16,2008,1,2,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JQ128S3","Reef 22-084",16,2008,1,3,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ128S4","Reef 22-084",16,2008,1,4,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JQ128S5","Reef 22-084",16,2008,1,5,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ129S1","Reef 22-084",16,2008,2,1,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JQ129S2","Reef 22-084",16,2008,2,2,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,3,0,"MJ",0,0,0,0,3,0,"same","same","same","same","same","same"
"JQ129S3","Reef 22-084",16,2008,2,3,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ129S4","Reef 22-084",16,2008,2,4,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ129S5","Reef 22-084",16,2008,2,5,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,1,0,0,0,0,"MJ",1,0,0,0,0,0,"same","same","same","same","same","same"
"JQ130S1","Reef 22-084",16,2008,3,1,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,1,0,"KJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JQ130S2","Reef 22-084",16,2008,3,2,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,4,0,"KJ",0,0,0,0,4,0,"same","same","same","same","same","same"
"JQ130S3","Reef 22-084",16,2008,3,3,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",1,0,0,0,1,0,"KJ",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ130S4","Reef 22-084",16,2008,3,4,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",1,0,0,0,2,0,"KJ",0,0,0,1,2,0,"same","same","same","same","same","same"
"JQ130S5","Reef 22-084",16,2008,3,5,"SW","M","11/12/2007","22084S","22084S",-22,152.4583333,"O","C","GUB","Marine National Park",0,0,0,0,3,0,"KJ",0,0,0,0,3,0,"same","same","same","same","same","same"
"JQ131S1","Chinaman Reef (22-102)",16,2008,1,1,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ131S2","Chinaman Reef (22-102)",16,2008,1,2,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",1,0,0,0,1,0,"MJ",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ131S3","Chinaman Reef (22-102)",16,2008,1,3,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ131S4","Chinaman Reef (22-102)",16,2008,1,4,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JQ131S5","Chinaman Reef (22-102)",16,2008,1,5,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,1,0,0,0,0,"MJ",1,0,0,0,0,0,"same","same","same","same","same","same"
"JQ132S1","Chinaman Reef (22-102)",16,2008,2,1,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JQ132S2","Chinaman Reef (22-102)",16,2008,2,2,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JQ132S3","Chinaman Reef (22-102)",16,2008,2,3,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",1,0,0,0,1,0,"MJ",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ132S4","Chinaman Reef (22-102)",16,2008,2,4,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,1,0,0,1,0,"MJ",1,0,0,0,1,0,"same","same","same","same","same","same"
"JQ132S5","Chinaman Reef (22-102)",16,2008,2,5,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JQ133S1","Chinaman Reef (22-102)",16,2008,3,1,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,3,0,"KJ",0,0,0,0,3,0,"same","same","same","same","same","same"
"JQ133S2","Chinaman Reef (22-102)",16,2008,3,2,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JQ133S3","Chinaman Reef (22-102)",16,2008,3,3,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JQ133S4","Chinaman Reef (22-102)",16,2008,3,4,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",1,0,0,0,3,0,"KJ",0,0,0,1,3,0,"same","same","same","same","same","same"
"JQ133S5","Chinaman Reef (22-102)",16,2008,3,5,"SW","M","12/12/2007","CHINAMAN REEF(22102)","22102S",-22.00833333,152.6583333,"O","O","GUB","Habitat Protection",1,0,0,0,5,0,"KJ",0,0,0,1,5,0,"same","same","same","same","same","same"
"JQ134S1","Wade Reef",16,2008,1,1,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JQ134S2","Wade Reef",16,2008,1,2,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ134S3","Wade Reef",16,2008,1,3,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ134S4","Wade Reef",16,2008,1,4,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",1,0,0,0,3,0,"MJ",0,0,0,1,3,0,"same","same","same","same","same","same"
"JQ134S5","Wade Reef",16,2008,1,5,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JQ135S1","Wade Reef",16,2008,2,1,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",3,0,0,0,2,0,"KJ",0,0,0,3,2,0,"same","same","same","same","same","same"
"JQ135S2","Wade Reef",16,2008,2,2,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",2,0,0,0,1,0,"KJ",0,0,0,2,1,0,"same","same","same","same","same","same"
"JQ135S3","Wade Reef",16,2008,2,3,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",1,0,0,0,1,0,"KJ",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ135S4","Wade Reef",16,2008,2,4,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"KJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JQ135S5","Wade Reef",16,2008,2,5,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",3,0,0,0,2,0,"KJ",0,0,0,3,2,0,"same","same","same","same","same","same"
"JQ136S1","Wade Reef",16,2008,3,1,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,1,0,0,4,0,"KJ",1,0,0,0,4,0,"same","same","same","same","same","same"
"JQ136S2","Wade Reef",16,2008,3,2,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",1,0,0,0,1,0,"KJ",0,0,0,1,1,0,"same","same","same","same","same","same"
"JQ136S3","Wade Reef",16,2008,3,3,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JQ136S4","Wade Reef",16,2008,3,4,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JQ136S5","Wade Reef",16,2008,3,5,"SW","M","13/12/2007","WADE REEF","21588S",-21.98333333,152.65,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR101S1","Reef 21-139",16,2008,1,1,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR101S2","Reef 21-139",16,2008,1,2,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,3,0,"MJ",0,0,0,0,3,0,"same","same","same","same","same","same"
"JR101S3","Reef 21-139",16,2008,1,3,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR101S4","Reef 21-139",16,2008,1,4,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR101S5","Reef 21-139",16,2008,1,5,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",3,1,0,0,4,0,"MJ",1,0,0,3,4,0,"same","same","same","same","same","same"
"JR102S1","Reef 21-139",16,2008,2,1,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR102S2","Reef 21-139",16,2008,2,2,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,1,0,0,1,0,"MJ",1,0,0,0,1,0,"same","same","same","same","same","same"
"JR102S3","Reef 21-139",16,2008,2,3,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,3,0,"MJ",0,0,0,0,3,0,"same","same","same","same","same","same"
"JR102S4","Reef 21-139",16,2008,2,4,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",1,1,0,0,0,0,"MJ",1,0,0,1,0,0,"same","same","same","same","same","same"
"JR102S5","Reef 21-139",16,2008,2,5,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR103S1","Reef 21-139",16,2008,3,1,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR103S2","Reef 21-139",16,2008,3,2,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",2,0,0,0,1,0,"KO",0,0,0,2,1,0,"same","same","same","same","same","same"
"JR103S3","Reef 21-139",16,2008,3,3,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR103S4","Reef 21-139",16,2008,3,4,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR103S5","Reef 21-139",16,2008,3,5,"PO","M","23/01/2008","21139S","21139S",-21.475,151.475,"O","C","GUB","Marine National Park",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR104S1","Reef 21-245",16,2008,1,1,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR104S2","Reef 21-245",16,2008,1,2,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR104S3","Reef 21-245",16,2008,1,3,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",2,0,0,0,1,0,"KO",0,0,0,2,1,0,"same","same","same","same","same","same"
"JR104S4","Reef 21-245",16,2008,1,4,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR104S5","Reef 21-245",16,2008,1,5,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",1,0,0,0,0,0,"KO",0,0,0,1,0,0,"same","same","same","same","same","same"
"JR105S1","Reef 21-245",16,2008,2,1,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",3,0,0,0,0,0,"KO",0,0,0,3,0,0,"same","same","same","same","same","same"
"JR105S2","Reef 21-245",16,2008,2,2,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR105S3","Reef 21-245",16,2008,2,3,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"KO",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR105S4","Reef 21-245",16,2008,2,4,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR105S5","Reef 21-245",16,2008,2,5,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR106S1","Reef 21-245",16,2008,3,1,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR106S2","Reef 21-245",16,2008,3,2,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,1,0,0,0,0,"MJ",1,0,0,0,0,0,"same","same","same","same","same","same"
"JR106S3","Reef 21-245",16,2008,3,3,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR106S4","Reef 21-245",16,2008,3,4,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,0,1,0,2,0,"MJ",0,1,0,0,2,0,"same","same","same","same","same","same"
"JR106S5","Reef 21-245",16,2008,3,5,"SW","M","25/01/2008","21245S","21245S",-21.30833333,152.4416667,"O","O","GUB","Habitat Protection",0,1,0,0,1,0,"MJ",1,0,0,0,1,0,"same","same","same","same","same","same"
"JR107S1","Reef 21-278",16,2008,1,1,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR107S2","Reef 21-278",16,2008,1,2,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",1,1,0,0,0,0,"MJ",1,0,0,1,0,0,"same","same","same","same","same","same"
"JR107S3","Reef 21-278",16,2008,1,3,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,1,0,1,0,"MJ",0,1,0,0,1,0,"same","same","same","same","same","same"
"JR107S4","Reef 21-278",16,2008,1,4,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR107S5","Reef 21-278",16,2008,1,5,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR108S1","Reef 21-278",16,2008,2,1,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,1,0,"MJ",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR108S2","Reef 21-278",16,2008,2,2,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",2,0,0,0,0,0,"MJ",0,0,0,2,0,0,"same","same","same","same","same","same"
"JR108S3","Reef 21-278",16,2008,2,3,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,1,0,7,0,"MJ",0,1,0,0,7,0,"same","same","same","same","same","same"
"JR108S4","Reef 21-278",16,2008,2,4,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,2,0,"MJ",0,0,0,0,2,0,"same","same","same","same","same","same"
"JR108S5","Reef 21-278",16,2008,2,5,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR109S1","Reef 21-278",16,2008,3,1,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",2,0,0,0,0,0,"KO",0,0,0,2,0,0,"same","same","same","same","same","same"
"JR109S2","Reef 21-278",16,2008,3,2,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR109S3","Reef 21-278",16,2008,3,3,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR109S4","Reef 21-278",16,2008,3,4,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR109S5","Reef 21-278",16,2008,3,5,"SW","M","26/01/2008","21278S","21278S",-21.10833333,152.55,"O","C","GUB","Marine National Park",0,0,0,0,1,0,"KO",0,0,0,0,1,0,"same","same","same","same","same","same"
"JR110S1","Reef 21-296",16,2008,1,1,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR110S2","Reef 21-296",16,2008,1,2,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR110S3","Reef 21-296",16,2008,1,3,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR110S4","Reef 21-296",16,2008,1,4,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR110S5","Reef 21-296",16,2008,1,5,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
"JR111S1","Reef 21-296",16,2008,2,1,"SW","O","27/01/2008","21296S","21296S",-21.34166667,152.55,"O","C","GUB","Marine National Park",0,0,0,0,0,0,"None",0,0,0,0,0,0,"same","same","same","same","same","same"
